id	objectName	roomName	taskName	frequency	workType	description	objectId	roomId
"cmgyu7vak03dpvyjo4j03mqoi"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu81x203i1vyjo968fnu26"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu7t2x03c9vyjolzvvf0wq"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu9n2f04i9vyjoo7k8dv51"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu847i03jhvyjogtgl8bdv"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyua99v04whvyjod8ydu5lf"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu9kan04ghvyjor9zcjjcw"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu9snv04ltvyjoomjkfybe"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu86ez03kxvyjon1net1p7"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu8x360429vyjonvhimya2"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyuapyt0575vyjo3tmixiab"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyuaspw058xvyjo1kfkmz1c"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu8zal043pvyjolrcf28ch"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu9pwl04k1vyjodx812gvd"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu97230481vyjolsmwol7n"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu94t2046lvyjodejercy8"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyua3rk04sxvyjoskvumhdl"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu92jz0455vyjofyoo134z"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu8hjr03s5vyjocq50271f"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu88mo03mdvyjoipyz6rj0"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu8fc603qpvyjojwwqxxrk"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu8o6403whvyjothagu5mt"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu8so903zdvyjod7j9eubk"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu8d1q03p9vyjo3mkde46z"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyuac4104y9vyjon2air26m"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu9hiw04epvyjo63kgddov"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu8jr503tlvyjoh4hqksmk"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu8lyo03v1vyjorva2h9pz"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu9vf304nlvyjo7bqgbgn5"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu9er104cxvyjoc18duh0n"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyuakdn053lvyjotavwmjo4"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
"cmgyu8qgp03xxvyjo30sywdry"	"ООО ""УК ""Юг-сервис"" (Южный город)"	""	"Уборка мусора на площадках перед входом в подъезды"	"2 раза в день"	"Уборка"	"Уборка мусора на площадках перед входом в подъезды"	"cmgyu7kxr036zvyjomsbe8fp6"	""
